id_prov;nom_prov;id_depto;nom_depto;id_loca;nom_loca;cp;cpa
6;CORDOBA;215;TOTORAL;5941;RIO DE LOS SAUCES;5221;X5221XBL
6;CORDOBA;215;TOTORAL;5941;RIO DE LOS SAUCES;5821;X5221XBL
6;CORDOBA;215;TOTORAL;5942;SAN ANTONIO DE BELLA VISTA;5236;X5236XAJ
6;CORDOBA;215;TOTORAL;5943;SAN JORGE;5117;X5117XAC
6;CORDOBA;215;TOTORAL;5944;SAN JOSE;2563;X5166XAG
6;CORDOBA;215;TOTORAL;5944;SAN JOSE;5166;X5166XAG
6;CORDOBA;215;TOTORAL;5944;SAN JOSE;5216;X5166XAG
6;CORDOBA;215;TOTORAL;5944;SAN JOSE;5242;X5166XAG
6;CORDOBA;215;TOTORAL;5944;SAN JOSE;5281;X5166XAG
6;CORDOBA;215;TOTORAL;5944;SAN JOSE;5871;X5166XAG
6;CORDOBA;215;TOTORAL;5944;SAN JOSE;5961;X5166XAG
6;CORDOBA;215;TOTORAL;5945;SAN LORENZO;5221;X5221XBC
6;CORDOBA;215;TOTORAL;5945;SAN LORENZO;5893;X5221XBC
6;CORDOBA;215;TOTORAL;5946;SAN MIGUEL;5117;X5212XAE
6;CORDOBA;215;TOTORAL;5946;SAN MIGUEL;5212;X5212XAE
6;CORDOBA;215;TOTORAL;5947;SAN PELLEGRINO;5221;X5221XBD
6;CORDOBA;215;TOTORAL;5948;SANTA CATALINA;5221;X5221XBN
6;CORDOBA;215;TOTORAL;5948;SANTA CATALINA;5248;X5221XBN
6;CORDOBA;215;TOTORAL;5948;SANTA CATALINA;5825;X5221XBN
6;CORDOBA;215;TOTORAL;5949;SANTA LUCIA;5229;X5229XAI
6;CORDOBA;215;TOTORAL;5950;SANTA MARIA;2651;X2651XAA
6;CORDOBA;215;TOTORAL;5950;SANTA MARIA;5236;X2651XAA
6;CORDOBA;215;TOTORAL;5950;SANTA MARIA;5889;X2651XAA
6;CORDOBA;215;TOTORAL;5951;SANTA SABINA;5221;X5221XBE
6;CORDOBA;215;TOTORAL;5952;SARMIENTO;5212;Buscar CPA
6;CORDOBA;215;TOTORAL;5953;SIMBOLAR;5242;X5281XAU
6;CORDOBA;215;TOTORAL;5953;SIMBOLAR;5281;X5281XAU
6;CORDOBA;215;TOTORAL;5954;SINSACATE;5220;Buscar CPA
6;CORDOBA;215;TOTORAL;5955;TINTIZACO;5229;X5229XAJ
6;CORDOBA;215;TOTORAL;5956;VILLA DEL TOTORAL;5236;Buscar CPA
6;CORDOBA;215;TOTORAL;5957;VILLA GENERAL MITRE;5236;X5236XAF
6;CORDOBA;216;TULUMBA;5958;ACOLLARADO;5216;X5216XAE
6;CORDOBA;216;TULUMBA;5960;AGUA HEDIONDA;5216;X5216XAF
6;CORDOBA;216;TULUMBA;5961;ALTO DE FLORES;5203;X5203XAB
6;CORDOBA;216;TULUMBA;5962;ALTO VERDE;5205;X5205XAA
6;CORDOBA;216;TULUMBA;5963;ARBOL BLANCO;5216;X5216XAG
6;CORDOBA;216;TULUMBA;5964;BEUCE;5244;X5244XAN
6;CORDOBA;216;TULUMBA;5965;CAMARONES;5205;X5205XAB
6;CORDOBA;216;TULUMBA;5966;CHIPITIN;5244;X5244XAO
6;CORDOBA;216;TULUMBA;5968;DURAZNO;5244;X5244XAP
6;CORDOBA;216;TULUMBA;5970;EL CERRITO;5205;X5205XAD
6;CORDOBA;216;TULUMBA;5971;EL DESMONTE;5205;X5244XAX
6;CORDOBA;216;TULUMBA;5972;EL DURAZNO;5155;X5155XAA
6;CORDOBA;216;TULUMBA;5972;EL DURAZNO;5231;X5155XAA
6;CORDOBA;216;TULUMBA;5972;EL DURAZNO;5249;X5155XAA
6;CORDOBA;216;TULUMBA;5972;EL DURAZNO;5293;X5155XAA
6;CORDOBA;216;TULUMBA;5973;EL GUINDO;5244;X5244XAY
6;CORDOBA;216;TULUMBA;5974;EL OJO DE AGUA;5203;X5203XAF
6;CORDOBA;216;TULUMBA;5975;EL PASO;5203;X5203XAG
6;CORDOBA;216;TULUMBA;5976;EL PERCHEL;5166;X5166XAA
6;CORDOBA;216;TULUMBA;5976;EL PERCHEL;5244;X5166XAA
6;CORDOBA;216;TULUMBA;5976;EL PERCHEL;5885;X5166XAA
6;CORDOBA;216;TULUMBA;5977;EL RODEO;5246;X5291XAI
6;CORDOBA;216;TULUMBA;5977;EL RODEO;5249;X5291XAI
6;CORDOBA;216;TULUMBA;5977;EL RODEO;5291;X5291XAI
6;CORDOBA;216;TULUMBA;5978;EL ROSARIO;5205;X5205XAC
6;CORDOBA;216;TULUMBA;5979;EL SEBIL;5244;X5244XAQ
6;CORDOBA;216;TULUMBA;5980;EL TUSCAL;5216;X5216XAH
6;CORDOBA;216;TULUMBA;5981;EL VENCE;5231;X5231XAR
6;CORDOBA;216;TULUMBA;5982;ESPINILLO;5129;X5203XAC
6;CORDOBA;216;TULUMBA;5982;ESPINILLO;5203;X5203XAC
6;CORDOBA;216;TULUMBA;5982;ESPINILLO;5221;X5203XAC
6;CORDOBA;216;TULUMBA;5982;ESPINILLO;5811;X5203XAC
6;CORDOBA;216;TULUMBA;5983;ESTANCIA EL NACIONAL;5244;X5244XAR
6;CORDOBA;216;TULUMBA;5984;GUALLASCATE;5244;X5244XAS
6;CORDOBA;216;TULUMBA;5985;ISLA DE SAN ANTONIO;5214;X5214XAR
6;CORDOBA;216;TULUMBA;5986;ITI HUASI;5203;X5203XAD
6;CORDOBA;216;TULUMBA;5987;KILOMETRO 907;5216;X5216XAK
6;CORDOBA;216;TULUMBA;5988;KILOMETRO 931;5216;X5216XAJ
6;CORDOBA;216;TULUMBA;5990;LA COSTA;5244;X5282XAN
6;CORDOBA;216;TULUMBA;5990;LA COSTA;5249;X5282XAN
6;CORDOBA;216;TULUMBA;5990;LA COSTA;5282;X5282XAN
6;CORDOBA;216;TULUMBA;5990;LA COSTA;5885;X5282XAN
6;CORDOBA;216;TULUMBA;5991;LA ESPERANZA;5209;X5231XAU
6;CORDOBA;216;TULUMBA;5991;LA ESPERANZA;5231;X5231XAU
6;CORDOBA;216;TULUMBA;5992;LA HIGUERITA;5201;X5201XAI
6;CORDOBA;216;TULUMBA;5992;LA HIGUERITA;5244;X5201XAI
6;CORDOBA;216;TULUMBA;5993;LA LAGUNA;5205;X5205XAE
6;CORDOBA;216;TULUMBA;5993;LA LAGUNA;5284;X5205XAE
6;CORDOBA;216;TULUMBA;5993;LA LAGUNA;5901;X5205XAE
6;CORDOBA;216;TULUMBA;5994;LA PROVIDENCIA;5231;X5231XAV
6;CORDOBA;216;TULUMBA;5995;LA TOMA;5244;X5280XAD
6;CORDOBA;216;TULUMBA;5995;LA TOMA;5280;X5280XAD
6;CORDOBA;216;TULUMBA;5995;LA TOMA;5889;X5280XAD
6;CORDOBA;216;TULUMBA;5996;LADERA YACUS;5246;X5246XBA
6;CORDOBA;216;TULUMBA;5997;LAGUNA BRAVA;5244;X5244XAT
6;CORDOBA;216;TULUMBA;5998;LAGUNA DE GOMEZ;5244;X5244XAU
6;CORDOBA;216;TULUMBA;5999;LAS AROMAS;5231;X5231XAS
6;CORDOBA;216;TULUMBA;6000;LAS ARRIAS;5231;Buscar CPA
6;CORDOBA;216;TULUMBA;6002;LAS HORQUETAS;5244;X5244XAV
6;CORDOBA;216;TULUMBA;6003;LAS JUNTAS;5203;X5203XAE
6;CORDOBA;216;TULUMBA;6004;LAS LOMITAS;5212;X5212XAN
6;CORDOBA;216;TULUMBA;6004;LAS LOMITAS;5244;X5212XAN
6;CORDOBA;216;TULUMBA;6005;LAS MASITAS;5231;X5231XAP
6;CORDOBA;216;TULUMBA;6006;LAS PALMAS;5201;X5299XAD
6;CORDOBA;216;TULUMBA;6006;LAS PALMAS;5231;X5299XAD
6;CORDOBA;216;TULUMBA;6006;LAS PALMAS;5299;X5299XAD
6;CORDOBA;216;TULUMBA;6007;LAS QUINTAS;5244;X5244XAJ
6;CORDOBA;216;TULUMBA;6008;LOMA DE PIEDRA;5244;X5244XAK
6;CORDOBA;216;TULUMBA;6009;LOS ALAMOS;5244;X5244XAL
6;CORDOBA;216;TULUMBA;6010;LOS POZOS;5212;X5212XBI
6;CORDOBA;216;TULUMBA;6010;LOS POZOS;5225;X5212XBI
6;CORDOBA;216;TULUMBA;6010;LOS POZOS;5244;X5212XBI
6;CORDOBA;216;TULUMBA;6010;LOS POZOS;5249;X5212XBI
6;CORDOBA;216;TULUMBA;6010;LOS POZOS;5870;X5212XBI
6;CORDOBA;216;TULUMBA;6011;LUCIO V MANSILLA;5216;X5216XAC
6;CORDOBA;216;TULUMBA;6012;MAJADILLA;5203;X5203XAA
6;CORDOBA;216;TULUMBA;6012;MAJADILLA;5209;X5203XAA
6;CORDOBA;216;TULUMBA;6013;MIRAFLORES;5244;X5272XAD
6;CORDOBA;216;TULUMBA;6013;MIRAFLORES;5272;X5272XAD
6;CORDOBA;216;TULUMBA;6014;PISCO HUASI;5244;X5244XAF
6;CORDOBA;216;TULUMBA;6015;POZO SOLO;5244;X5244XAG
6;CORDOBA;216;TULUMBA;6016;PROVIDENCIA;5231;X5231XAO
6;CORDOBA;216;TULUMBA;6017;PUESTO VIEJO;5244;X5244XAH
6;CORDOBA;216;TULUMBA;6018;ROJAS;5246;X5246XAY
6;CORDOBA;216;TULUMBA;6019;SAN GABRIEL;5244;X5244XAI
6;CORDOBA;216;TULUMBA;6020;SAN GERONIMO;5297;X5297XAP
6;CORDOBA;216;TULUMBA;6021;SAN JOSE;2563;X5166XAG
6;CORDOBA;216;TULUMBA;6021;SAN JOSE;5166;X5166XAG
6;CORDOBA;216;TULUMBA;6021;SAN JOSE;5216;X5166XAG
6;CORDOBA;216;TULUMBA;6021;SAN JOSE;5242;X5166XAG
6;CORDOBA;216;TULUMBA;6021;SAN JOSE;5281;X5166XAG
6;CORDOBA;216;TULUMBA;6021;SAN JOSE;5871;X5166XAG
6;CORDOBA;216;TULUMBA;6021;SAN JOSE;5961;X5166XAG
6;CORDOBA;216;TULUMBA;6022;SAN JOSE DE LA DORMIDA;5244;Buscar CPA
6;CORDOBA;216;TULUMBA;6023;SAN JOSE DE LAS SALINAS;5216;X5216XAD
6;CORDOBA;216;TULUMBA;6024;SAN PEDRO NORTE;5205;Buscar CPA
6;CORDOBA;216;TULUMBA;6025;SAN ROQUE;5149;X5149XAI
6;CORDOBA;216;TULUMBA;6025;SAN ROQUE;5199;X5149XAI
6;CORDOBA;216;TULUMBA;6025;SAN ROQUE;5227;X5149XAI
6;CORDOBA;216;TULUMBA;6025;SAN ROQUE;5870;X5149XAI
6;CORDOBA;216;TULUMBA;6026;SAN ROQUE LAS ARRIAS;5231;X5231XAW
6;CORDOBA;216;TULUMBA;6027;SANTA CRUZ;5201;X5201XBB
6;CORDOBA;216;TULUMBA;6028;SEVILLA;5205;X5205XAF
6;CORDOBA;216;TULUMBA;6029;TOTORALEJOS;5216;X5216XAL
6;CORDOBA;216;TULUMBA;6030;TULUMBA;5203;Buscar CPA
6;CORDOBA;216;TULUMBA;6031;TUSCAL;5216;X5216XAA
6;CORDOBA;216;TULUMBA;6032;VILLA ROSARIO DEL SALADILLO;5233;X5233XAG
6;CORDOBA;217;UNION;6033;ALTO ALEGRE;5121;X5121XAB
6;CORDOBA;217;UNION;6033;ALTO ALEGRE;5907;X5121XAB
6;CORDOBA;217;UNION;6035;BALLESTEROS;2572;Buscar CPA
6;CORDOBA;217;UNION;6036;BALLESTEROS SUD;2572;Buscar CPA
6;CORDOBA;217;UNION;6037;BARRIO BELGRANO;2550;X2550XAB
6;CORDOBA;217;UNION;6038;BELL VILLE;2550;Buscar CPA
6;CORDOBA;217;UNION;6039;BENJAMIN GOULD;2664;Buscar CPA
6;CORDOBA;217;UNION;6040;CAMPO GENERAL PAZ;2555;X2555XAB
6;CORDOBA;217;UNION;6041;CAMPO SOL DE MAYO;2679;X2679XAA
6;CORDOBA;217;UNION;6042;CANALS;2650;Buscar CPA
6;CORDOBA;217;UNION;6043;CAPILLA DE SAN ANTONIO;2559;X2559XAB
6;CORDOBA;217;UNION;6044;CHILIBROSTE;2561;Buscar CPA
6;CORDOBA;217;UNION;6045;CINTRA;2559;Buscar CPA
6;CORDOBA;217;UNION;6046;COLONIA BISMARCK;2651;Buscar CPA
6;CORDOBA;217;UNION;6047;COLONIA BREMEN;2651;X2651XAB
6;CORDOBA;217;UNION;6048;COLONIA LA LEONCITA;2559;X2559XAC
6;CORDOBA;217;UNION;6049;COLONIA LA LOLA;2650;X2650XAA
6;CORDOBA;217;UNION;6050;COLONIA MASCHI;2559;X2559XAD
6;CORDOBA;217;UNION;6051;CORRAL DEL BAJO;5913;X5913XAF
6;CORDOBA;217;UNION;6052;CUATRO CAMINOS;2551;X2550XAC
6;CORDOBA;217;UNION;6053;EL CARMEN;2550;X5197XAA
6;CORDOBA;217;UNION;6053;EL CARMEN;5197;X5197XAA
6;CORDOBA;217;UNION;6054;EL DORADO;2651;X2651XAD
6;CORDOBA;217;UNION;6055;EL FLORENTINO;5951;X5951XAB
6;CORDOBA;217;UNION;6056;EL OVERO;2563;X2563XAC
6;CORDOBA;217;UNION;6057;EL PARAISO;2559;X5218XAL
6;CORDOBA;217;UNION;6057;EL PARAISO;5218;X5218XAL
6;CORDOBA;217;UNION;6058;EL PORVENIR;2651;X2651XAC
6;CORDOBA;217;UNION;6059;EL TRIANGULO;2572;X2572XAC
6;CORDOBA;217;UNION;6060;ESTACION BELL VILLE;2550;X2550XAE
6;CORDOBA;217;UNION;6061;GENERAL VIAMONTE;2671;X2651XAE
6;CORDOBA;217;UNION;6063;ISLETA NEGRA;2559;X2559XAF
6;CORDOBA;217;UNION;6065;LA CAJUELA;2563;X2563XAD
6;CORDOBA;217;UNION;6066;LA ITALIANA;2651;X2651XAF
6;CORDOBA;217;UNION;6067;LA ROSARINA;5951;X5951XAC
6;CORDOBA;217;UNION;6068;LA TIGRA;5949;X5949XAA
6;CORDOBA;217;UNION;6070;LAS LAGUNITAS;2568;X2568XAA
6;CORDOBA;217;UNION;6071;LAS MERCEDITAS;2572;X2572XAD
6;CORDOBA;217;UNION;6072;LAS OVERIAS;2559;X2559XAG
6;CORDOBA;217;UNION;6073;LAS PALMERAS;2559;X2559XAH
6;CORDOBA;217;UNION;6074;LOS MOLLES;2561;X2561XAC
6;CORDOBA;217;UNION;6074;LOS MOLLES;5885;X2561XAC
6;CORDOBA;217;UNION;6074;LOS MOLLES;5887;X2561XAC
6;CORDOBA;217;UNION;6075;LOS TASIS;2559;X2559XAI
6;CORDOBA;217;UNION;6076;LOS UCLES;2559;X2559XAJ
6;CORDOBA;217;UNION;6077;MATACOS;2659;X2659XAB
6;CORDOBA;217;UNION;6078;MONTE CASTILLO;2563;X2563XAE
6;CORDOBA;217;UNION;6080;MONTE MAIZ;2659;Buscar CPA
6;CORDOBA;217;UNION;6081;MORRISON;2568;Buscar CPA
6;CORDOBA;217;UNION;6082;NOETINGER;2563;Buscar CPA
6;CORDOBA;217;UNION;6084;OVERA NEGRA;5951;X5951XAA
6;CORDOBA;217;UNION;6085;PASCANAS;2679;Buscar CPA
6;CORDOBA;217;UNION;6086;PUEBLO ITALIANO;2651;Buscar CPA
6;CORDOBA;217;UNION;6087;PUEBLO VIEJO;2555;X2555XAA
6;CORDOBA;217;UNION;6088;RAMON J CARCANO;5900;X5900XAG
6;CORDOBA;217;UNION;6089;SAN ANTONIO DE LITIN;2559;Buscar CPA
6;CORDOBA;217;UNION;6090;SAN CARLOS;2572;X5212XAD
6;CORDOBA;217;UNION;6090;SAN CARLOS;5212;X5212XAD
6;CORDOBA;217;UNION;6090;SAN CARLOS;5291;X5212XAD
6;CORDOBA;217;UNION;6091;SAN EUSEBIO;2561;X2561XAA
6;CORDOBA;217;UNION;6092;SAN JOSE;2563;X5166XAG
6;CORDOBA;217;UNION;6092;SAN JOSE;5166;X5166XAG
6;CORDOBA;217;UNION;6092;SAN JOSE;5216;X5166XAG
6;CORDOBA;217;UNION;6092;SAN JOSE;5242;X5166XAG
6;CORDOBA;217;UNION;6092;SAN JOSE;5281;X5166XAG
6;CORDOBA;217;UNION;6092;SAN JOSE;5871;X5166XAG
6;CORDOBA;217;UNION;6092;SAN JOSE;5961;X5166XAG
6;CORDOBA;217;UNION;6094;SAN MELITON;2664;X2664XAA
6;CORDOBA;217;UNION;6095;SAN PEDRO;2559;X2559XAA
6;CORDOBA;217;UNION;6095;SAN PEDRO;5249;X2559XAA
6;CORDOBA;217;UNION;6095;SAN PEDRO;5871;X2559XAA
6;CORDOBA;217;UNION;6096;SAN VICENTE;2550;X5200XAJ
6;CORDOBA;217;UNION;6096;SAN VICENTE;5200;X5200XAJ
6;CORDOBA;217;UNION;6096;SAN VICENTE;5871;X5200XAJ
6;CORDOBA;217;UNION;6097;SANTA CECILIA;2561;X2561XAB
6;CORDOBA;217;UNION;6098;SANTA MARIA;2651;X2651XAA
6;CORDOBA;217;UNION;6098;SANTA MARIA;5236;X2651XAA
6;CORDOBA;217;UNION;6098;SANTA MARIA;5889;X2651XAA
6;CORDOBA;217;UNION;6099;SANTA ROSA;5166;X5166XAE
6;CORDOBA;217;UNION;6099;SANTA ROSA;5909;X5166XAE
6;CORDOBA;217;UNION;6099;SANTA ROSA;5913;X5166XAE
6;CORDOBA;217;UNION;6100;VIAMONTE;2671;Buscar CPA
6;CORDOBA;217;UNION;6101;VILLA LOS PATOS;2551;X2550XAF
7;CORRIENTES;218;BELLA VISTA;6103;ARROYITO;3427;W3427XAX
7;CORRIENTES;218;BELLA VISTA;6103;ARROYITO;3448;W3427XAX
7;CORRIENTES;218;BELLA VISTA;6104;BELLA VISTA;3432;Buscar CPA
7;CORRIENTES;218;BELLA VISTA;6105;CARRIZAL;3432;W3432XAH
7;CORRIENTES;218;BELLA VISTA;6106;CARRIZAL NORTE;3433;W3433XAA
7;CORRIENTES;218;BELLA VISTA;6107;CEBOLLAS;3432;W3432XAJ
7;CORRIENTES;218;BELLA VISTA;6108;CHACRAS;3427;W3427XAM
7;CORRIENTES;218;BELLA VISTA;6108;CHACRAS;3432;W3427XAM
7;CORRIENTES;218;BELLA VISTA;6109;COLONIA 3 DE ABRIL;3433;W3433XAB
7;CORRIENTES;218;BELLA VISTA;6110;COLONIA PROGRESO;3433;W3433XAC
7;CORRIENTES;218;BELLA VISTA;6111;DESMOCHADO;3441;W3441XAA
7;CORRIENTES;218;BELLA VISTA;6112;EL CARRIZAL;3432;W3451XAA
7;CORRIENTES;218;BELLA VISTA;6113;EL TORO PI;3432;W3432XAI
7;CORRIENTES;218;BELLA VISTA;6114;ESTACION AGRONOMICA;3432;W3432XAC
7;CORRIENTES;218;BELLA VISTA;6115;ISLA ALTA;3448;W3448XAJ
7;CORRIENTES;218;BELLA VISTA;6115;ISLA ALTA;3449;W3448XAJ
7;CORRIENTES;218;BELLA VISTA;6116;JUAN DIAZ;3449;W3449XAF
7;CORRIENTES;218;BELLA VISTA;6117;KILOMETRO 402;3448;W3448XAA
7;CORRIENTES;218;BELLA VISTA;6118;LAS GARZAS;3432;W3432XAD
7;CORRIENTES;218;BELLA VISTA;6119;LOMAS;3420;W3420XAL
7;CORRIENTES;218;BELLA VISTA;6119;LOMAS;3432;W3420XAL
7;CORRIENTES;218;BELLA VISTA;6120;LOMAS ESTE;3432;W3432XAF
7;CORRIENTES;218;BELLA VISTA;6121;MACEDO;3432;W3432XAM
7;CORRIENTES;218;BELLA VISTA;6122;MARTIN;3432;W3432XAN
7;CORRIENTES;218;BELLA VISTA;6123;PROGRESO;3432;W3432XAK
7;CORRIENTES;218;BELLA VISTA;6124;RAICES;3433;W3433XAD
7;CORRIENTES;218;BELLA VISTA;6125;ROMERO CUAZU;3432;W3432XAO
7;CORRIENTES;218;BELLA VISTA;6126;SAN FERNANDO;3196;W3222XAH
7;CORRIENTES;218;BELLA VISTA;6126;SAN FERNANDO;3222;W3222XAH
7;CORRIENTES;218;BELLA VISTA;6126;SAN FERNANDO;3432;W3222XAH
7;CORRIENTES;218;BELLA VISTA;6127;VILLA ROLLET;3432;W3432XAL
7;CORRIENTES;218;BELLA VISTA;6128;YAGUA RINCON;3432;W3432XAA
7;CORRIENTES;218;BELLA VISTA;6129;YUQUERI;3432;W3483XAN
7;CORRIENTES;218;BELLA VISTA;6129;YUQUERI;3470;W3483XAN
7;CORRIENTES;218;BELLA VISTA;6129;YUQUERI;3483;W3483XAN
7;CORRIENTES;219;BERON DE ASTRADA;6130;BEDOYA;3412;W3412XAA
7;CORRIENTES;219;BERON DE ASTRADA;6131;BERON DE ASTRADA;3481;Buscar CPA
7;CORRIENTES;219;BERON DE ASTRADA;6132;COLONIA;3481;W3485XAJ
7;CORRIENTES;219;BERON DE ASTRADA;6132;COLONIA;3485;W3485XAJ
7;CORRIENTES;219;BERON DE ASTRADA;6133;COLONIA BERON DE ASTRADA;3197;W3197XAA
7;CORRIENTES;219;BERON DE ASTRADA;6134;ESTANCIA LA CARMENCHA;3481;W3481XAL
7;CORRIENTES;219;BERON DE ASTRADA;6135;ESTANCIA MBOTA;3481;W3481XAN
7;CORRIENTES;219;BERON DE ASTRADA;6136;ESTANCIA SAN ANTONIO;3481;W3481XAA
7;CORRIENTES;219;BERON DE ASTRADA;6137;ISLA TACUARA;3481;W3481XAB
7;CORRIENTES;219;BERON DE ASTRADA;6138;MARTINEZ CUE;3481;W3481XAG
7;CORRIENTES;219;BERON DE ASTRADA;6139;MBARIGUI;3481;W3481XAO
7;CORRIENTES;219;BERON DE ASTRADA;6140;PALMAR;3230;W3230XBC
7;CORRIENTES;219;BERON DE ASTRADA;6140;PALMAR;3423;W3230XBC
7;CORRIENTES;219;BERON DE ASTRADA;6140;PALMAR;3481;W3230XBC
7;CORRIENTES;219;BERON DE ASTRADA;6141;PASO POTRERO;3481;W3481XAH
7;CORRIENTES;219;BERON DE ASTRADA;6142;PIRAYU;3344;W3344XAJ
7;CORRIENTES;219;BERON DE ASTRADA;6142;PIRAYU;3481;W3344XAJ
7;CORRIENTES;219;BERON DE ASTRADA;6144;RINCON;3409;W3409XAF
7;CORRIENTES;219;BERON DE ASTRADA;6144;RINCON;3460;W3409XAF
7;CORRIENTES;219;BERON DE ASTRADA;6144;RINCON;3481;W3409XAF
7;CORRIENTES;219;BERON DE ASTRADA;6145;RUIZ CUE;3481;W3481XAD
7;CORRIENTES;219;BERON DE ASTRADA;6146;TORO I;3481;W3481XAE
7;CORRIENTES;219;BERON DE ASTRADA;6147;TORO PICHAY;3481;W3481XAI
7;CORRIENTES;219;BERON DE ASTRADA;6148;VALENCIA;3481;W3481XAJ
7;CORRIENTES;219;BERON DE ASTRADA;6149;VILLA LUJAN;3481;W3481XAK
7;CORRIENTES;219;BERON DE ASTRADA;6150;YAHAPE;3412;W3412XAB
7;CORRIENTES;220;CAPITAL;6151;BAÑADO NORTE;3400;W3400XAA
7;CORRIENTES;220;CAPITAL;6152;BAÑADO SUR;3400;W3400XAB
7;CORRIENTES;220;CAPITAL;6153;CARABAJAL ESTE;3416;W3416XAD
7;CORRIENTES;220;CAPITAL;6154;CAÑADA QUIROZ;3401;W3401XAC
7;CORRIENTES;220;CAPITAL;6155;COLONIA ARROCERA;3416;W3416XAE
7;CORRIENTES;220;CAPITAL;6156;COLONIA NUEVA VALENCIA;3416;W3416XAF
7;CORRIENTES;220;CAPITAL;6157;CORRIENTES;3400;Buscar CPA
7;CORRIENTES;220;CAPITAL;6158;DOCTOR FELIX MARIA GOMEZ;3400;W3400XAC
7;CORRIENTES;220;CAPITAL;6159;GARRIDO CUE;3416;W3416XAC
7;CORRIENTES;220;CAPITAL;6160;KILOMETRO 13;3401;W3401XAB
7;CORRIENTES;220;CAPITAL;6161;KILOMETRO 512;3416;W3416XAB
7;CORRIENTES;220;CAPITAL;6162;KILOMETRO 516;3416;W3416XAA
7;CORRIENTES;220;CAPITAL;6163;LAGUNA BRAVA;3401;Buscar CPA
7;CORRIENTES;220;CAPITAL;6164;LAGUNA PAIVA;3401;W3401XAD
7;CORRIENTES;220;CAPITAL;6165;LAGUNA SOTO;3401;W3401XAE
7;CORRIENTES;220;CAPITAL;6166;LOMAS SAN CAYETANO;3401;W3401XAF
7;CORRIENTES;220;CAPITAL;6167;MATADERO SANTA CATALINA;3416;W3416XAG
7;CORRIENTES;220;CAPITAL;6168;PALMERA;3401;W3401XAG
7;CORRIENTES;220;CAPITAL;6169;PAMPIN;3401;W3401XAK
7;CORRIENTES;220;CAPITAL;6170;PARAJE EL CARMEN;3199;W3199XAA
7;CORRIENTES;220;CAPITAL;6171;PARQUE SAN MARTIN;3400;W3400XAD
7;CORRIENTES;220;CAPITAL;6172;PASO LOVERA;3401;W3401XAH
7;CORRIENTES;220;CAPITAL;6173;PASO MARTINEZ;3401;W3401XBE
7;CORRIENTES;220;CAPITAL;6174;PASO PESOA;3401;W3401XAI
7;CORRIENTES;220;CAPITAL;6175;RIACHUELO;3416;W3416XAI
7;CORRIENTES;220;CAPITAL;6176;RIACHUELO SUD;3416;W3416XAJ
7;CORRIENTES;220;CAPITAL;6177;RINCON DEL SOMBRERO;3416;W3416XAH
7;CORRIENTES;220;CAPITAL;6178;SAN CAYETANO;3401;W3401XAL
7;CORRIENTES;220;CAPITAL;6179;VILLA EL DORADO;3400;W3400XAE
7;CORRIENTES;220;CAPITAL;6180;VILLA JUAN DE VERA;3400;W3400XAF
7;CORRIENTES;220;CAPITAL;6181;VILLA SOLARI;3401;W3401XAJ
7;CORRIENTES;221;CONCEPCION;6182;ARAÑITA;3423;W3423XAQ
7;CORRIENTES;221;CONCEPCION;6183;BAJO GUAZU;3421;W3421XAE
7;CORRIENTES;221;CONCEPCION;6184;BATARA;3423;W3423XAP
7;CORRIENTES;221;CONCEPCION;6185;BATEL;3421;W3421XAF
7;CORRIENTES;221;CONCEPCION;6185;BATEL;3450;W3421XAF
7;CORRIENTES;221;CONCEPCION;6186;CAIMAN;3423;W3423XAR
7;CORRIENTES;221;CONCEPCION;6187;CAPILLA CUE;3423;W3423XAH
7;CORRIENTES;221;CONCEPCION;6188;CARAMBOLA;3423;W3423XBD
7;CORRIENTES;221;CONCEPCION;6189;COLONIA DORA ELENA;3421;W3421XAC
7;CORRIENTES;221;CONCEPCION;6190;COLONIA JACOBO FINH;3423;W3423XAI
7;CORRIENTES;221;CONCEPCION;6191;COLONIA LA HABANA;3423;W3423XAK
7;CORRIENTES;221;CONCEPCION;6192;COLONIA LUCERO;3421;W3421XAA
7;CORRIENTES;221;CONCEPCION;6193;COLONIA SANTA ROSA;3421;W3421XAB
7;CORRIENTES;221;CONCEPCION;6194;COLONIA TATACUA;3423;W3423XAJ
7;CORRIENTES;221;CONCEPCION;6195;CONCEPCION;3344;W3344XAB
7;CORRIENTES;221;CONCEPCION;6195;CONCEPCION;3423;W3344XAB
7;CORRIENTES;221;CONCEPCION;6196;COSTA DEL BATEL;3423;W3423XAL
7;CORRIENTES;221;CONCEPCION;6197;EL BUEN RETIRO;3423;W3423XAM
7;CORRIENTES;221;CONCEPCION;6198;EL CARMEN;3196;W3342XAG
7;CORRIENTES;221;CONCEPCION;6198;EL CARMEN;3342;W3342XAG
7;CORRIENTES;221;CONCEPCION;6198;EL CARMEN;3420;W3342XAG
7;CORRIENTES;221;CONCEPCION;6198;EL CARMEN;3485;W3342XAG
7;CORRIENTES;221;CONCEPCION;6199;EL PORVENIR;3197;W3197XAT
7;CORRIENTES;221;CONCEPCION;6199;EL PORVENIR;3423;W3197XAT
7;CORRIENTES;221;CONCEPCION;6200;EL YUQUERI;3423;W3423XAS
7;CORRIENTES;221;CONCEPCION;6201;ESTANCIA SAN ROBERTO;3423;W3423XAT
